Venda ID,Produto,Data,Hora,Quantidade,Preço Unitário,Cliente ID,Forma Pagamento,Preço Total
5490,Brioche,16/01/2024,13:15:52,3,25.0,162,Cartão de Débito,75.0
14214,Cruffin de Creme de Avelã,16/01/2024,13:17:47,6,16.0,104,Cartão de Crédito,96.0
15608,Tartelete de limão,16/01/2024,13:18:28,1,16.0,182,Dinheiro,16.0
1445,"Danish Mussarela, bacon e mostarda",16/01/2024,13:37:41,10,15.0,125,Cartão de Crédito,150.0
11588,kouign-amann,16/01/2024,13:47:06,10,18.0,102,Cartão de Débito,180.0
4838,Pain aux Suisse,16/01/2024,13:51:19,1,14.0,172,Cartão de Débito,14.0
4273,"Danish Mussarela, bacon e mostarda",16/01/2024,13:53:46,1,15.0,150,Cartão de Crédito,15.0
10664,Croissant,16/01/2024,14:10:48,1,11.5,160,Dinheiro,11.5
10188,Croissant,16/01/2024,14:22:49,2,11.5,124,Cartão de Crédito,23.0
7299,Croissant,16/01/2024,14:42:48,7,11.5,111,Cartão de Débito,80.5
4897,Cruffin de Creme de Avelã,16/01/2024,14:44:44,1,16.0,118,Cartão de Débito,16.0
927,Tartelete de caramelo e chocolate,16/01/2024,14:49:18,4,16.0,139,Dinheiro,64.0
13198,Pain au chocolat,16/01/2024,15:15:49,4,13.5,165,Cartão de Crédito,54.0
6774,Supreme de Pistache,16/01/2024,15:24:48,7,21.0,179,Cartão de Débito,147.0
13315,Supreme / Croissant NY Chocolate,16/01/2024,15:29:52,5,19.0,192,Cartão de Crédito,95.0
9090,Danish Gorgonzola com amêndoas,16/01/2024,15:38:49,8,15.0,158,Dinheiro,120.0
5474,Baguete,16/01/2024,16:05:06,6,10.0,125,Dinheiro,60.0
2660,Pain aux Suisse,16/01/2024,16:09:25,3,14.0,106,Cartão de Crédito,42.0
6522,Supreme / Croissant NY Chocolate,16/01/2024,16:27:02,3,19.0,182,Dinheiro,57.0
6855,"Danish Mussarela, bacon e mostarda",16/01/2024,16:27:04,3,15.0,176,Cartão de Crédito,45.0
5849,Brioche,16/01/2024,16:28:40,2,25.0,172,Cartão de Crédito,50.0
7273,Baguete,16/01/2024,16:37:12,6,10.0,139,Dinheiro,60.0
8991,Supreme / Croissant NY Chocolate,16/01/2024,16:46:15,10,19.0,147,Dinheiro,190.0
800,Gorgonzola com nozes,16/01/2024,16:53:06,8,36.5,172,Cartão de Crédito,292.0
5040,Baguete calabresa com Alecrim,16/01/2024,17:03:10,10,12.0,197,Cartão de Crédito,120.0
3517,Croissant de Amêndoas,16/01/2024,17:32:18,4,18.0,185,Cartão de Débito,72.0
12579,Pain au chocolat,16/01/2024,17:38:41,1,13.5,110,Dinheiro,13.5
1586,Tartelete de limão,16/01/2024,17:43:04,6,16.0,116,Dinheiro,96.0
11380,Tartelete de limão,16/01/2024,17:43:28,7,16.0,143,Cartão de Crédito,112.0
438,Pastel de nata,16/01/2024,17:48:58,19,8.5,169,Dinheiro,161.5
4191,Tradicional/Seu Tico,16/01/2024,18:01:51,6,29.5,193,Cartão de Crédito,177.0
14649,Azapa,16/01/2024,18:27:54,3,34.0,144,Cartão de Débito,102.0
8454,Tartelete de limão,16/01/2024,18:29:05,3,16.0,128,Cartão de Crédito,48.0
4021,Pain aux Suisse,16/01/2024,18:37:13,6,14.0,105,Dinheiro,84.0
8130,Baguete,16/01/2024,18:43:09,6,10.0,117,Cartão de Crédito,60.0
2933,kouign-amann,16/01/2024,19:09:40,10,18.0,169,Cartão de Crédito,180.0
9369,Cruffin de Creme de Avelã,16/01/2024,19:13:28,9,16.0,125,Cartão de Débito,144.0
5004,BOSTOCK,16/01/2024,19:17:46,10,18.0,179,Dinheiro,180.0
95,Danish Gorgonzola com amêndoas,16/01/2024,19:17:58,1,15.0,138,Cartão de Crédito,15.0
13962,Cruffin de Creme de Avelã,16/01/2024,19:32:07,10,16.0,165,Cartão de Crédito,160.0
1642,Pastel de nata,16/01/2024,19:34:54,13,8.5,149,Cartão de Crédito,110.5
184,Supreme / Croissant NY Chocolate,16/01/2024,19:36:46,2,19.0,171,Dinheiro,38.0
15521,Danish Gorgonzola com amêndoas,16/01/2024,19:42:02,10,15.0,117,Cartão de Crédito,150.0
7385,BOSTOCK,16/01/2024,19:46:17,8,18.0,151,Dinheiro,144.0
6213,"Focaccia Tomate, Alecrim e flor sal",16/01/2024,19:53:52,3,20.0,112,Cartão de Débito,60.0
9908,Gorgonzola com nozes,17/01/2024,08:06:09,8,36.5,123,Cartão de Crédito,292.0
1100,Baguete calabresa com Alecrim,17/01/2024,08:11:41,4,12.0,182,Cartão de Crédito,48.0
13846,BOSTOCK,17/01/2024,08:27:47,1,18.0,160,Cartão de Débito,18.0
15447,Supreme de Pistache,17/01/2024,08:30:38,6,21.0,110,Cartão de Crédito,126.0
9224,Supreme / Croissant NY Chocolate,17/01/2024,08:32:52,9,19.0,109,Dinheiro,171.0
2760,Gorgonzola com nozes,17/01/2024,08:41:46,5,36.5,144,Dinheiro,182.5
5763,Azapa,17/01/2024,08:43:15,4,34.0,148,Dinheiro,136.0
12305,Croissant de Amêndoas,17/01/2024,09:01:47,5,18.0,181,Dinheiro,90.0
12900,Tradicional/Seu Tico,17/01/2024,09:05:31,6,29.5,123,Dinheiro,177.0
1346,Cruffin de Creme de Avelã,17/01/2024,09:10:36,6,16.0,103,Cartão de Débito,96.0
12907,Supreme de Pistache,17/01/2024,09:12:55,1,21.0,104,Cartão de Débito,21.0
11985,Croissant de Amêndoas,17/01/2024,09:27:10,1,18.0,163,Cartão de Débito,18.0
6316,Croissant,17/01/2024,09:36:03,6,11.5,137,Cartão de Crédito,69.0
6963,BOSTOCK,17/01/2024,09:39:59,2,18.0,121,Cartão de Crédito,36.0
13259,Pain au chocolat,17/01/2024,09:41:20,4,13.5,199,Dinheiro,54.0
7517,Croissant,17/01/2024,09:47:30,3,11.5,149,Cartão de Débito,34.5
3262,Danish Gorgonzola com amêndoas,17/01/2024,09:55:49,5,15.0,179,Cartão de Crédito,75.0
9476,Brioche,17/01/2024,10:10:09,8,25.0,109,Cartão de Débito,200.0
12390,Tartelete de caramelo e chocolate,17/01/2024,10:23:02,5,16.0,192,Dinheiro,80.0
9728,Baguete,17/01/2024,10:28:37,12,10.0,147,Cartão de Crédito,120.0
4134,Brioche,17/01/2024,10:43:45,8,25.0,177,Cartão de Crédito,200.0
12835,Brioche,17/01/2024,11:02:38,3,25.0,116,Cartão de Crédito,75.0
3745,Tartelete de limão,17/01/2024,11:13:15,10,16.0,158,Cartão de Débito,160.0
4708,kouign-amann,17/01/2024,11:25:37,5,18.0,120,Cartão de Crédito,90.0
3804,Gorgonzola com nozes,17/01/2024,11:41:16,6,36.5,117,Cartão de Crédito,219.0
14370,Tartelete de limão,17/01/2024,11:49:51,7,16.0,190,Dinheiro,112.0
12481,Baguete,17/01/2024,12:02:35,10,10.0,180,Cartão de Crédito,100.0
7639,Brioche,17/01/2024,12:14:26,8,25.0,192,Cartão de Débito,200.0
7004,Azapa,17/01/2024,12:35:25,5,34.0,192,Dinheiro,170.0
4872,Brioche,17/01/2024,12:36:02,6,25.0,139,Dinheiro,150.0
894,Supreme de Pistache,17/01/2024,12:39:01,2,21.0,117,Dinheiro,42.0
8019,Tartelete de caramelo e chocolate,17/01/2024,12:44:50,3,16.0,143,Cartão de Débito,48.0
9153,Croissant de Amêndoas,17/01/2024,12:51:04,6,18.0,155,Cartão de Crédito,108.0
2070,BOSTOCK,17/01/2024,12:53:00,5,18.0,102,Cartão de Crédito,90.0
10927,Tartelete de caramelo e chocolate,17/01/2024,13:17:19,4,16.0,176,Dinheiro,64.0
5861,"Focaccia Tomate, Alecrim e flor sal",17/01/2024,13:18:31,6,20.0,135,Cartão de Crédito,120.0
3405,"Danish Mussarela, bacon e mostarda",17/01/2024,13:39:52,1,15.0,119,Cartão de Débito,15.0
2410,Brioche,17/01/2024,13:43:00,4,25.0,110,Cartão de Crédito,100.0
10597,Tartelete de limão,17/01/2024,14:02:39,10,16.0,189,Cartão de Débito,160.0
6012,Danish Gorgonzola com amêndoas,17/01/2024,14:15:43,9,15.0,193,Cartão de Crédito,135.0
10290,Tartelete de limão,17/01/2024,14:22:43,9,16.0,155,Cartão de Débito,144.0
9211,Tartelete de limão,17/01/2024,14:40:01,8,16.0,115,Dinheiro,128.0
4537,Cruffin de Creme de Avelã,17/01/2024,14:52:08,5,16.0,167,Cartão de Crédito,80.0
11793,BOSTOCK,17/01/2024,15:06:11,1,18.0,123,Dinheiro,18.0
7443,Tartelete de caramelo e chocolate,17/01/2024,15:14:18,8,16.0,198,Cartão de Débito,128.0
6132,Supreme de Pistache,17/01/2024,15:48:39,1,21.0,151,Cartão de Crédito,21.0
14981,Croissant,17/01/2024,15:53:09,7,11.5,171,Cartão de Crédito,80.5
14892,Cruffin de Creme de Avelã,17/01/2024,15:54:15,7,16.0,104,Cartão de Crédito,112.0
7738,Supreme / Croissant NY Chocolate,17/01/2024,15:56:47,5,19.0,162,Cartão de Crédito,95.0
9152,BOSTOCK,17/01/2024,16:23:07,4,18.0,135,Dinheiro,72.0
7799,Pastel de nata,17/01/2024,16:23:13,19,8.5,148,Cartão de Crédito,161.5
11160,Tradicional/Seu Tico,17/01/2024,16:24:46,5,29.5,112,Dinheiro,147.5
8997,Croissant de Amêndoas,17/01/2024,16:29:27,5,18.0,157,Dinheiro,90.0
6747,Azapa,17/01/2024,16:43:54,1,34.0,117,Cartão de Débito,34.0
1563,Pastel de nata,17/01/2024,16:44:19,3,8.5,153,Dinheiro,25.5
11255,Supreme de Pistache,17/01/2024,16:49:29,8,21.0,197,Dinheiro,168.0
309,Baguete calabresa com Alecrim,17/01/2024,16:51:28,4,12.0,110,Cartão de Débito,48.0
379,Baguete calabresa com Alecrim,17/01/2024,17:01:41,8,12.0,159,Dinheiro,96.0
11681,Pain au chocolat,17/01/2024,17:01:42,9,13.5,157,Cartão de Débito,121.5
878,Supreme / Croissant NY Chocolate,17/01/2024,17:11:57,5,19.0,192,Cartão de Débito,95.0
10625,Croissant,17/01/2024,17:16:01,5,11.5,172,Cartão de Crédito,57.5
9885,BOSTOCK,17/01/2024,17:22:46,1,18.0,166,Dinheiro,18.0
6642,"Focaccia Tomate, Alecrim e flor sal",17/01/2024,18:01:35,9,20.0,112,Dinheiro,180.0
8083,Danish Gorgonzola com amêndoas,17/01/2024,18:34:23,7,15.0,180,Cartão de Débito,105.0
14297,Tartelete de limão,17/01/2024,18:36:30,3,16.0,138,Dinheiro,48.0
8780,Gorgonzola com nozes,17/01/2024,18:38:38,3,36.5,179,Cartão de Crédito,109.5
14790,Pain aux Suisse,17/01/2024,18:44:45,10,14.0,127,Cartão de Crédito,140.0
9315,kouign-amann,17/01/2024,18:51:10,5,18.0,190,Dinheiro,90.0
13331,Pain aux Suisse,17/01/2024,19:12:43,9,14.0,107,Dinheiro,126.0
6803,kouign-amann,17/01/2024,19:19:14,7,18.0,152,Cartão de Débito,126.0
11,Tartelete de limão,17/01/2024,19:26:06,8,16.0,125,Dinheiro,128.0
4320,Croissant de Amêndoas,17/01/2024,19:41:55,2,18.0,197,Dinheiro,36.0
14122,BOSTOCK,17/01/2024,19:50:25,9,18.0,136,Cartão de Crédito,162.0
13961,Pastel de nata,17/01/2024,19:58:23,12,8.5,156,Dinheiro,102.0
9514,Tartelete de limão,18/01/2024,08:05:33,2,16.0,136,Cartão de Crédito,32.0
1465,Gorgonzola com nozes,18/01/2024,08:11:59,7,36.5,175,Cartão de Crédito,255.5
6031,"Danish Mussarela, bacon e mostarda",18/01/2024,08:19:51,3,15.0,117,Dinheiro,45.0
12000,Tradicional/Seu Tico,18/01/2024,08:41:23,2,29.5,145,Dinheiro,59.0
6445,Tradicional/Seu Tico,18/01/2024,08:49:46,4,29.5,165,Cartão de Crédito,118.0
11442,Pain aux Suisse,18/01/2024,08:56:30,2,14.0,114,Dinheiro,28.0
1053,BOSTOCK,18/01/2024,08:57:21,10,18.0,101,Cartão de Débito,180.0
10762,Brioche,18/01/2024,08:58:52,1,25.0,104,Cartão de Crédito,25.0
10905,Cruffin de Creme de Avelã,18/01/2024,09:07:09,9,16.0,104,Dinheiro,144.0
9839,Cruffin de Creme de Avelã,18/01/2024,09:23:12,8,16.0,185,Cartão de Crédito,128.0
4154,Tradicional/Seu Tico,18/01/2024,09:26:08,3,29.5,167,Cartão de Crédito,88.5
14733,"Danish Mussarela, bacon e mostarda",18/01/2024,09:30:31,1,15.0,197,Dinheiro,15.0
5969,Supreme de Pistache,18/01/2024,09:31:26,5,21.0,163,Dinheiro,105.0
15493,Azapa,18/01/2024,09:57:42,8,34.0,131,Cartão de Débito,272.0
8773,Tartelete de limão,18/01/2024,10:01:39,8,16.0,181,Cartão de Crédito,128.0
8429,BOSTOCK,18/01/2024,10:08:50,9,18.0,163,Cartão de Crédito,162.0
6723,Pain au chocolat,18/01/2024,10:33:32,3,13.5,197,Cartão de Crédito,40.5
5114,Pain aux Suisse,18/01/2024,10:35:07,8,14.0,194,Dinheiro,112.0
10722,Brioche,18/01/2024,10:35:27,4,25.0,109,Dinheiro,100.0
14441,Croissant de Amêndoas,18/01/2024,10:39:00,6,18.0,182,Cartão de Crédito,108.0
13678,Azapa,18/01/2024,10:59:21,4,34.0,149,Cartão de Crédito,136.0
1900,Danish Gorgonzola com amêndoas,18/01/2024,11:13:26,4,15.0,166,Dinheiro,60.0
1460,BOSTOCK,18/01/2024,11:36:20,7,18.0,197,Cartão de Débito,126.0
1250,Azapa,18/01/2024,11:36:28,3,34.0,188,Cartão de Débito,102.0
15026,Pastel de nata,18/01/2024,11:38:36,13,8.5,178,Cartão de Débito,110.5
360,Supreme de Pistache,18/01/2024,11:46:11,1,21.0,160,Cartão de Débito,21.0
5465,Pain au chocolat,18/01/2024,11:51:23,2,13.5,195,Cartão de Débito,27.0
7644,Brioche,18/01/2024,11:56:15,6,25.0,116,Cartão de Crédito,150.0
2642,Supreme de Pistache,18/01/2024,12:18:55,7,21.0,125,Cartão de Crédito,147.0
6660,"Danish Mussarela, bacon e mostarda",18/01/2024,12:41:48,4,15.0,154,Dinheiro,60.0
7230,Baguete calabresa com Alecrim,18/01/2024,13:03:42,6,12.0,136,Cartão de Débito,72.0
3855,Baguete calabresa com Alecrim,18/01/2024,13:14:17,4,12.0,116,Cartão de Débito,48.0
10339,Cruffin de Creme de Avelã,18/01/2024,13:16:30,2,16.0,109,Cartão de Crédito,32.0
10353,"Focaccia Tomate, Alecrim e flor sal",18/01/2024,13:18:54,9,20.0,161,Cartão de Débito,180.0
7885,Tartelete de limão,18/01/2024,13:25:29,3,16.0,193,Cartão de Crédito,48.0
10877,"Danish Mussarela, bacon e mostarda",18/01/2024,13:44:25,8,15.0,159,Cartão de Crédito,120.0
8659,Brioche,18/01/2024,14:02:32,3,25.0,157,Cartão de Crédito,75.0
13434,Pain au chocolat,18/01/2024,14:04:02,3,13.5,153,Cartão de Crédito,40.5
8229,Baguete calabresa com Alecrim,18/01/2024,14:09:00,5,12.0,144,Cartão de Débito,60.0
75,Supreme de Pistache,18/01/2024,14:24:09,8,21.0,164,Cartão de Crédito,168.0
9199,Danish Gorgonzola com amêndoas,18/01/2024,14:34:45,10,15.0,116,Dinheiro,150.0
3273,Pastel de nata,18/01/2024,14:44:16,11,8.5,116,Cartão de Débito,93.5
4656,BOSTOCK,18/01/2024,14:51:15,4,18.0,150,Cartão de Débito,72.0
13529,Supreme / Croissant NY Chocolate,18/01/2024,14:53:50,2,19.0,139,Cartão de Crédito,38.0
471,Brioche,18/01/2024,15:09:33,7,25.0,125,Cartão de Crédito,175.0
10150,Supreme / Croissant NY Chocolate,18/01/2024,15:11:28,9,19.0,182,Cartão de Crédito,171.0
9160,"Danish Mussarela, bacon e mostarda",18/01/2024,15:14:00,8,15.0,103,Dinheiro,120.0
3173,Tartelete de caramelo e chocolate,18/01/2024,15:36:51,2,16.0,112,Cartão de Crédito,32.0
8011,Tartelete de limão,18/01/2024,15:40:41,6,16.0,125,Cartão de Crédito,96.0
6780,Croissant,18/01/2024,15:48:18,9,11.5,186,Cartão de Débito,103.5
2295,Danish Gorgonzola com amêndoas,18/01/2024,15:49:58,5,15.0,111,Dinheiro,75.0
7073,Cruffin de Creme de Avelã,18/01/2024,16:08:36,9,16.0,191,Cartão de Débito,144.0
12639,"Focaccia Tomate, Alecrim e flor sal",18/01/2024,16:14:12,10,20.0,104,Dinheiro,200.0
2162,Tartelete de limão,18/01/2024,16:16:09,8,16.0,136,Cartão de Crédito,128.0
13397,Croissant,18/01/2024,16:17:54,1,11.5,177,Cartão de Crédito,11.5
1018,Baguete calabresa com Alecrim,18/01/2024,16:21:19,7,12.0,107,Dinheiro,84.0
1609,kouign-amann,18/01/2024,16:39:47,6,18.0,127,Dinheiro,108.0
4472,Azapa,18/01/2024,16:45:41,8,34.0,138,Cartão de Débito,272.0
7874,Tradicional/Seu Tico,18/01/2024,16:54:33,6,29.5,161,Cartão de Débito,177.0
3208,kouign-amann,18/01/2024,17:04:08,3,18.0,110,Cartão de Crédito,54.0
12970,Baguete,18/01/2024,17:04:27,17,10.0,129,Dinheiro,170.0
11767,Supreme de Pistache,18/01/2024,17:14:22,1,21.0,153,Cartão de Débito,21.0
12326,Baguete,18/01/2024,17:18:22,8,10.0,130,Cartão de Débito,80.0
6466,BOSTOCK,18/01/2024,17:25:07,9,18.0,156,Cartão de Crédito,162.0
3391,"Focaccia Tomate, Alecrim e flor sal",18/01/2024,17:26:58,4,20.0,176,Cartão de Débito,80.0
6286,Pain aux Suisse,18/01/2024,17:38:29,2,14.0,100,Dinheiro,28.0
1093,Tartelete de caramelo e chocolate,18/01/2024,17:39:05,4,16.0,119,Dinheiro,64.0
11167,Baguete calabresa com Alecrim,18/01/2024,17:42:41,6,12.0,131,Cartão de Crédito,72.0
13337,Baguete calabresa com Alecrim,18/01/2024,17:48:17,3,12.0,192,Cartão de Débito,36.0
3794,Tartelete de limão,18/01/2024,17:51:37,4,16.0,195,Cartão de Débito,64.0
4588,Pain au chocolat,18/01/2024,18:01:16,7,13.5,174,Cartão de Crédito,94.5
6456,Baguete calabresa com Alecrim,18/01/2024,18:08:16,3,12.0,172,Cartão de Crédito,36.0
215,Cruffin de Creme de Avelã,18/01/2024,18:11:54,4,16.0,142,Dinheiro,64.0
10377,Gorgonzola com nozes,18/01/2024,18:13:39,5,36.5,121,Dinheiro,182.5
14878,Baguete,18/01/2024,18:42:56,4,10.0,126,Cartão de Crédito,40.0
14065,Pain au chocolat,18/01/2024,18:44:01,6,13.5,187,Cartão de Crédito,81.0
7320,Tradicional/Seu Tico,18/01/2024,18:45:40,1,29.5,133,Cartão de Crédito,29.5
13085,kouign-amann,18/01/2024,18:47:55,7,18.0,112,Cartão de Débito,126.0
13016,Tradicional/Seu Tico,18/01/2024,18:51:47,8,29.5,144,Cartão de Débito,236.0
14093,"Danish Mussarela, bacon e mostarda",18/01/2024,19:00:41,2,15.0,181,Cartão de Débito,30.0
1348,"Focaccia Tomate, Alecrim e flor sal",18/01/2024,19:04:39,2,20.0,124,Dinheiro,40.0
15626,Gorgonzola com nozes,18/01/2024,19:05:06,6,36.5,180,Dinheiro,219.0
1986,Croissant de Amêndoas,18/01/2024,19:06:01,5,18.0,158,Cartão de Crédito,90.0
12055,"Danish Mussarela, bacon e mostarda",18/01/2024,19:46:11,1,15.0,109,Cartão de Crédito,15.0
4340,Pain aux Suisse,18/01/2024,19:53:21,5,14.0,108,Cartão de Crédito,70.0
3848,Cruffin de Creme de Avelã,18/01/2024,19:59:28,10,16.0,175,Cartão de Crédito,160.0
10582,Tartelete de caramelo e chocolate,19/01/2024,08:03:16,5,16.0,150,Dinheiro,80.0
1697,Tartelete de caramelo e chocolate,19/01/2024,08:06:46,3,16.0,154,Dinheiro,48.0
10892,Supreme de Pistache,19/01/2024,08:31:36,2,21.0,138,Dinheiro,42.0
8864,Azapa,19/01/2024,08:52:30,1,34.0,189,Cartão de Crédito,34.0
1151,Baguete,19/01/2024,08:54:51,19,10.0,147,Cartão de Débito,190.0
9415,kouign-amann,19/01/2024,08:59:06,3,18.0,196,Cartão de Crédito,54.0
15146,Tartelete de limão,19/01/2024,09:13:31,3,16.0,199,Dinheiro,48.0
12070,Croissant de Amêndoas,19/01/2024,09:17:22,8,18.0,101,Cartão de Débito,144.0
7410,Tradicional/Seu Tico,19/01/2024,09:22:43,1,29.5,195,Dinheiro,29.5
9087,Baguete,19/01/2024,09:30:53,8,10.0,195,Cartão de Crédito,80.0
350,kouign-amann,19/01/2024,09:49:53,6,18.0,164,Dinheiro,108.0
1474,Supreme de Pistache,19/01/2024,09:53:39,5,21.0,110,Dinheiro,105.0
2740,Gorgonzola com nozes,19/01/2024,09:58:30,8,36.5,187,Cartão de Débito,292.0
13911,Danish Gorgonzola com amêndoas,19/01/2024,10:28:46,7,15.0,191,Dinheiro,105.0
11331,"Focaccia Tomate, Alecrim e flor sal",19/01/2024,10:42:24,5,20.0,195,Cartão de Crédito,100.0
6635,Tradicional/Seu Tico,19/01/2024,10:44:55,8,29.5,155,Dinheiro,236.0
13647,Pain au chocolat,19/01/2024,10:48:10,10,13.5,177,Cartão de Débito,135.0
7244,Azapa,19/01/2024,10:52:18,8,34.0,182,Dinheiro,272.0
13547,Azapa,19/01/2024,10:56:55,6,34.0,138,Dinheiro,204.0
14377,kouign-amann,19/01/2024,10:57:21,9,18.0,173,Cartão de Crédito,162.0
5717,Gorgonzola com nozes,19/01/2024,11:07:57,7,36.5,102,Dinheiro,255.5
13445,BOSTOCK,19/01/2024,11:08:37,5,18.0,158,Cartão de Débito,90.0
7499,Supreme / Croissant NY Chocolate,19/01/2024,11:20:14,6,19.0,161,Cartão de Débito,114.0
13276,Azapa,19/01/2024,11:24:15,8,34.0,118,Cartão de Débito,272.0
13575,Gorgonzola com nozes,19/01/2024,11:42:27,4,36.5,182,Cartão de Crédito,146.0
12516,Gorgonzola com nozes,19/01/2024,11:51:15,6,36.5,155,Dinheiro,219.0
10554,Supreme de Pistache,19/01/2024,12:00:12,6,21.0,156,Dinheiro,126.0
14616,Pain aux Suisse,19/01/2024,12:09:24,3,14.0,117,Dinheiro,42.0
15362,Croissant,19/01/2024,12:15:31,3,11.5,146,Cartão de Crédito,34.5
3416,Baguete calabresa com Alecrim,19/01/2024,12:22:17,8,12.0,186,Cartão de Débito,96.0
8505,Danish Gorgonzola com amêndoas,19/01/2024,12:27:23,6,15.0,143,Dinheiro,90.0
5904,"Focaccia Tomate, Alecrim e flor sal",19/01/2024,13:06:16,10,20.0,142,Cartão de Crédito,200.0
8798,kouign-amann,19/01/2024,13:07:41,5,18.0,181,Cartão de Crédito,90.0
2973,Tartelete de limão,19/01/2024,13:10:15,2,16.0,189,Cartão de Crédito,32.0
4513,Azapa,19/01/2024,13:16:45,8,34.0,111,Dinheiro,272.0
3929,Baguete,19/01/2024,13:21:26,9,10.0,151,Cartão de Débito,90.0
4683,Azapa,19/01/2024,13:37:26,7,34.0,162,Cartão de Débito,238.0
9487,Croissant,19/01/2024,13:39:01,8,11.5,120,Cartão de Débito,92.0
15465,Azapa,19/01/2024,13:41:33,1,34.0,151,Cartão de Débito,34.0
10560,Tartelete de limão,19/01/2024,13:46:22,10,16.0,134,Cartão de Débito,160.0
9945,BOSTOCK,19/01/2024,13:49:30,4,18.0,157,Dinheiro,72.0
1242,Croissant,19/01/2024,13:56:05,2,11.5,154,Cartão de Débito,23.0
7667,Supreme / Croissant NY Chocolate,19/01/2024,13:57:19,1,19.0,140,Cartão de Crédito,19.0
3302,kouign-amann,19/01/2024,14:01:02,1,18.0,141,Cartão de Débito,18.0
12384,Supreme / Croissant NY Chocolate,19/01/2024,14:04:37,7,19.0,128,Cartão de Débito,133.0
8165,Pain aux Suisse,19/01/2024,14:04:56,5,14.0,130,Cartão de Débito,70.0
11026,Pain au chocolat,19/01/2024,14:28:19,2,13.5,108,Cartão de Débito,27.0
6838,Baguete,19/01/2024,14:29:05,18,10.0,134,Cartão de Débito,180.0
10794,Baguete,19/01/2024,14:33:51,13,10.0,185,Cartão de Débito,130.0
5242,Danish Gorgonzola com amêndoas,19/01/2024,14:40:34,8,15.0,127,Dinheiro,120.0
6794,Azapa,19/01/2024,14:42:23,5,34.0,169,Cartão de Crédito,170.0
11386,kouign-amann,19/01/2024,14:53:25,6,18.0,136,Cartão de Crédito,108.0
222,Tradicional/Seu Tico,19/01/2024,14:59:09,1,29.5,146,Dinheiro,29.5
14984,Tartelete de limão,19/01/2024,15:10:32,9,16.0,181,Cartão de Débito,144.0
1099,Pain aux Suisse,19/01/2024,15:13:06,9,14.0,190,Cartão de Débito,126.0
13909,Croissant,19/01/2024,15:14:38,4,11.5,181,Cartão de Crédito,46.0
24,Croissant de Amêndoas,19/01/2024,15:19:48,5,18.0,144,Cartão de Débito,90.0
1495,Brioche,19/01/2024,15:23:07,6,25.0,144,Cartão de Débito,150.0
15401,Tartelete de limão,19/01/2024,15:24:22,9,16.0,116,Cartão de Crédito,144.0
14155,Tartelete de limão,19/01/2024,15:25:58,4,16.0,106,Dinheiro,64.0
6605,Pain aux Suisse,19/01/2024,15:29:52,2,14.0,131,Cartão de Crédito,28.0
5461,kouign-amann,19/01/2024,15:37:39,1,18.0,186,Cartão de Débito,18.0
6379,Cruffin de Creme de Avelã,19/01/2024,15:50:02,6,16.0,104,Dinheiro,96.0
3561,Azapa,19/01/2024,16:09:20,1,34.0,171,Dinheiro,34.0
10734,Brioche,19/01/2024,16:12:45,8,25.0,189,Cartão de Débito,200.0
9030,kouign-amann,19/01/2024,16:13:07,1,18.0,146,Cartão de Débito,18.0
4176,Pastel de nata,19/01/2024,16:18:53,6,8.5,174,Dinheiro,51.0
13822,Tradicional/Seu Tico,19/01/2024,16:21:27,1,29.5,181,Dinheiro,29.5
1002,Azapa,19/01/2024,16:38:03,4,34.0,112,Cartão de Crédito,136.0
12154,Pain au chocolat,19/01/2024,16:41:37,4,13.5,101,Cartão de Débito,54.0
1882,Tradicional/Seu Tico,19/01/2024,16:46:56,4,29.5,124,Dinheiro,118.0
13188,Croissant de Amêndoas,19/01/2024,16:59:52,3,18.0,194,Dinheiro,54.0
11557,Croissant de Amêndoas,19/01/2024,17:02:21,2,18.0,197,Cartão de Débito,36.0
15705,Gorgonzola com nozes,19/01/2024,17:04:11,6,36.5,181,Cartão de Crédito,219.0
5014,"Danish Mussarela, bacon e mostarda",19/01/2024,17:06:57,4,15.0,175,Cartão de Débito,60.0
5887,Supreme / Croissant NY Chocolate,19/01/2024,17:07:13,8,19.0,118,Cartão de Débito,152.0
14068,Cruffin de Creme de Avelã,19/01/2024,17:09:37,3,16.0,143,Dinheiro,48.0
7662,"Danish Mussarela, bacon e mostarda",19/01/2024,17:19:54,1,15.0,124,Cartão de Crédito,15.0
7946,BOSTOCK,19/01/2024,17:27:54,3,18.0,101,Dinheiro,54.0
10430,Croissant,19/01/2024,17:29:17,10,11.5,158,Cartão de Débito,115.0
6394,Tradicional/Seu Tico,19/01/2024,17:39:14,7,29.5,166,Cartão de Crédito,206.5
